nav-link href,listing-location,price,bed,bath,listing-floorarea,listing-floorarea 2
https://www.rumah.com/listing-properti/dijual-alam-sutera-olivia-oleh-retno-adiningtyas-21008990,"Alam Sutera Olivia - Pakualam Kec. Serpong Utara, Alam Sutera, Tangerang Selatan, Banten",8 M,5,4,270 m²,Rp 22.857.143 per m²
https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-ada-pool-di-emerald-bintaro-jaya-sektor-9-oleh-anda-20025497,"Jalan Emerald Bintaro Jaya Sektor 9 Tangerang Sel, Bintaro, Tangerang Selatan, Banten","5,5 M",5,6,200 m²,Rp 22.821.577 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-di-victoria-river-park-bsd-oleh-cinthia-21057818,"BSD, Tangerang Selatan, Banten","5,8 M",5,5,357 m²,Rp 18.125.000 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-di-villa-gunung-lestari-jombang-tangerang-selatan-oleh-sardan-21352744,"jln raya jombang sudimara tangerang selatan, Ciputat Timur, Tangerang Selatan, Banten","2,3 M",4,3,190 m²,Rp 12.777.778 per m²
https://www.rumah.com/listing-properti/dijual-for-sale-paradise-resort-ciputat-oleh-yanusanti-18238295,"Ciputat, Tangerang Selatan, Banten","2,5 M",3,3,151 m²,Rp 20.161.290 per m²
https://www.rumah.com/listing-properti/dijual-pamulang-oleh-rifki-21537658,"Jl. Lele bambu apus RT 1/4, Pamulang, Tangerang Selatan, Banten",600 jt,3,1,52 m²,Rp 10.000.000 per m²
https://www.rumah.com/listing-properti/dijual-tangsel-oleh-rifki-21537625,"Kp babakan setu, Setu, Tangerang Selatan, Banten",600 jt,3,1,52 m²,Rp 10.000.000 per m²
https://www.rumah.com/listing-properti/dijual-bsd-de-latinos-oleh-robby-21588768,"Bahamas Resort, BSD, Tangerang Selatan, Banten","4,7 M",5,4,260 m²,Rp 19.583.333 per m²
https://www.rumah.com/listing-properti/dijual-rumah-ready-di-ciputat-oleh-nurul-fadhilah-20834863,"Jalan Legoso Ciputat Tangsel, Ciputat Timur, Tangerang Selatan, Banten","1,4 M",4,3,98 m²,Rp 17.948.718 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-sektor-9-oleh-ressy-yudo-praharyo-20813286,"Bintaro, Tangerang Selatan, Banten",18 M,4,5,650 m²,Rp 17.946.162 per m²
https://www.rumah.com/listing-properti/dijual-ciputat-rumah-siap-huni-oleh-nurul-fadhilah-20529278,"Jalan Legoso Ciputat Tangsel, Ciputat Timur, Tangerang Selatan, Banten","1,35 M",4,3,98 m²,Rp 17.307.692 per m²
https://www.rumah.com/listing-properti/dijual-bsd-delatinos-oleh-robby-21588751,"De Latinos BSD City, BSD, Tangerang Selatan, Banten",4 M,4,4,168 m²,Rp 20.000.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-siap-huni-di-ciputat-legoso-oleh-nurul-fadhilah-20881796,"Jalan Legoso Ciputat Tangsel, Ciputat Timur, Tangerang Selatan, Banten","1,35 M",4,3,98 m²,Rp 17.307.692 per m²
https://www.rumah.com/listing-properti/dijual-puri-padi-padi-oleh-ressy-yudo-praharyo-20469281,"Ciputat, Tangerang Selatan, Banten","3,3 M",3,2,163 m²,Rp 21.568.627 per m²
https://www.rumah.com/listing-properti/dijual-de-latinos-cluster-de-rio-dekat-tol-rumah-baru-oleh-retno-adiningtyas-19886356,"De Latinos kel. Rawa Buntu kec. Serpong, BSD, Tangerang Selatan, Banten","5,2 M",5,4,360 m²,Rp 17.333.333 per m²
https://www.rumah.com/listing-properti/dijual-de-latinos-cluster-de-rio-dekat-tol-rumah-baru-oleh-retno-adiningtyas-19886356,"De Latinos kel. Rawa Buntu kec. Serpong, BSD, Tangerang Selatan, Banten","5,2 M",5,4,360 m²,Rp 17.333.333 per m²
https://www.rumah.com/listing-properti/dijual-serpong-terrace-kel-buaran-kec-serpong-oleh-retno-adiningtyas-20385129,"Perumahan Serpong Terrace - Jl. Buaran Viktor, Serpong, Tangerang Selatan, Banten","1,4 M",4,3,160 m²,Rp 12.844.037 per m²
https://www.rumah.com/listing-properti/dijual-paradise-resort-oleh-ressy-yudo-praharyo-20497199,"Ciputat, Tangerang Selatan, Banten","2,6 M",3,2,72 m²,Rp 22.807.018 per m²
https://www.rumah.com/listing-properti/dijual-kencana-loka-bsd-oleh-ressy-yudo-praharyo-21493899,"BSD, Tangerang Selatan, Banten","2,7 M",4,3,176 m²,Rp 20.454.545 per m²
https://www.rumah.com/listing-properti/dijual-serpong-green-park-oleh-ressy-yudo-praharyo-20813234,"Jl. Palapa Sarua, Ciputat, Ciputat, Tangerang Selatan, Banten","1,35 M",3,2,125 m²,Rp 18.750.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-cantik-hoek-arcadia-serpong-oleh-sherly-utami-b-21578814,"Gading Serpong, Tangerang Selatan, Banten","1,49 M",5,2,60 m²,Rp 31.041.667 per m²
https://www.rumah.com/listing-properti/dijual-graharaya-oleh-susana-isnawati-21583355,"Graharaya, Pakujaya, Serpong Utara, Tangerang Selatan, Banten","1,875 M",5,3,200 m²,Rp 15.625.000 per m²
https://www.rumah.com/listing-properti/dijual-permata-bintaro-oleh-nurul-hidayati-21588658,"Bintaro, Tangerang Selatan, Banten","1,65 M",3,2,120 m²,Rp 17.187.500 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-jaya-sektor-3-oleh-nevi-21588648,"Bintaro jaya sektor 3, Ciputat Timur, Tangerang Selatan, Banten","3,5 M",5,3,158 m²,Rp 13.618.677 per m²
https://www.rumah.com/listing-properti/dijual-melati-loka-oleh-ester-bong-20594668,"Melati loka, Bintaro, Tangerang Selatan, Banten","1,1 M",1,1,70 m²,Rp 12.222.222 per m²
https://www.rumah.com/listing-properti/dijual-ayna-graha-raya-oleh-ester-bong-20607419,"Ayna, Bintaro, Tangerang Selatan, Banten","1,3 M",3,3,56 m²,Rp 18.055.556 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dekat-stasiun-rawabuntu-dan-tol-bsd-oleh-teguh-eri-wibowo-21017184,"Serpong, Tangerang Selatan, Banten","1,25 M",3,2,77 m²,Rp 20.833.333 per m²
https://www.rumah.com/listing-properti/dijual-komplek-kano-kelapa-dua-tangerang-oleh-djasmel-wandy-21588634,"Gading Serpong, Tangerang Selatan, Banten","2,25 M",5,3,300 m²,Rp 9.375.000 per m²
https://www.rumah.com/listing-properti/dijual-cluster-samara-village-gading-serpong-oleh-lani-21588630,"Samara, Gading Serpong, Tangerang Selatan, Banten","1,5 M",2,2,65 m²,Rp 17.045.455 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-jaya-oleh-ambar-21588604,"Jalan rajawali bintaro sektor 9, Bintaro, Tangerang Selatan, Banten","3,3 M",4,3,200 m²,Rp 15.137.615 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-sektor-9-oleh-muhammad-nur-21095817,"Bintaro, Tangerang Selatan, Banten","1,75 M",4,4,95 m²,Rp 20.588.235 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-sektor-9-oleh-muhammad-nur-21108143,"Bintaro Sektor 9, Bintaro, Tangerang Selatan, Banten","3,5 M",6,4,250 m²,Rp 19.774.011 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-sektor-9-oleh-muhammad-nur-21124594,"Bintaro, Tangerang Selatan, Banten","1,532 M",3,2,91 m²,Rp 23.212.121 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-oleh-muhammad-nur-21096263,"Bintaro, Tangerang Selatan, Banten","2,6 M",4,3,150 m²,Rp 15.950.920 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-oleh-muhammad-nur-21113903,"Bintaro, Tangerang Selatan, Banten","1,85 M",3,2,125 m²,Rp 17.619.048 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-sektor-9-oleh-muhammad-nur-21097613,"Bintaro, Tangerang Selatan, Banten","4,5 M",4,4,150 m²,Rp 42.857.143 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-oleh-muhammad-nur-21096159,"Nempel Bintaro Sektor 2, Bintaro, Tangerang Selatan, Banten","12,5 M",8,9,800 m²,Rp 13.586.957 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-oleh-muhammad-nur-21132732,"Bintaro, Tangerang Selatan, Banten","2,42 M",4,4,129 m²,Rp 24.200.000 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-oleh-muhammad-nur-21107476,"Bintaro Jaya Sektor 9, Bintaro, Tangerang Selatan, Banten","3,2 M",5,4,200 m²,Rp 26.016.260 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-bintaro-jaya-8039-oleh-teddy-alfiansyah-21587326,"Bintaro Sektor 9, Bintaro, Tangerang Selatan, Banten",4 M,4,3,205 m²,Rp 26.845.638 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-bintaro-sektor-9-8036-oleh-teddy-alfiansyah-21587323,"Bintaro Sektor 9, Bintaro, Tangerang Selatan, Banten","2,6 M",2,1,90 m²,Rp 18.055.556 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-bintaro-10180-oleh-teddy-alfiansyah-21586521,"Bintaro Sektor 9, Bintaro, Tangerang Selatan, Banten","3,1 M",3,2,160 m²,Rp 17.318.436 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-bintaro-sektor-9-9865-oleh-teddy-alfiansyah-21586520,"Bintaro Sektor 9, Bintaro, Tangerang Selatan, Banten","2,1 M",3,3,100 m²,Rp 29.166.667 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-bintaro-sektor-9-9749-oleh-teddy-alfiansyah-21586343,"Bintaro Sektor 9, Bintaro, Tangerang Selatan, Banten","2,7 M",4,3,150 m²,Rp 25.000.000 per m²
https://www.rumah.com/listing-properti/dijual-villa-melati-mas-serpong-utara-oleh-sui-liung-20356752,"Villa Melati MAS Kec. Serpong Utara, Serpong Utara, Tangerang Selatan, Banten","1,35 M",2,2,90 m²,Rp 10.000.000 per m²
https://www.rumah.com/listing-properti/dijual-serpong-lagoon-oleh-sui-liung-21588472,"Jl. Lkr. Selatan, Kranggan, Kec. Setu, Setu, Tangerang Selatan, Banten",900 jt,2,2,67 m²,Rp 10.714.286 per m²
https://www.rumah.com/listing-properti/dijual-kebayoran-residence-bintaro-jaya-oleh-albert-day-20995077,"Jl. Kebayoran Residence, Bintaro, Tangerang Selatan, Banten","2,518 M",3,2,99 m²,Rp 29.976.190 per m²
https://www.rumah.com/listing-properti/dijual-pamulang-oleh-fatimatuzahra-21415613,"Pamulang, Pamulang, Tangerang Selatan, Banten",500 jt,2,1,45 m²,Rp 8.196.721 per m²
https://www.rumah.com/listing-properti/dijual-pamulang-oleh-fatimatuzahra-21415600,"Pamulang, Pamulang, Tangerang Selatan, Banten",500 jt,2,1,45 m²,Rp 8.196.721 per m²
https://www.rumah.com/listing-properti/dijual-serpong-paradise-oleh-fatimatuzahra-21248098,"Pamulang, Pamulang, Tangerang Selatan, Banten",790 jt,2,1,60 m²,Rp 17.555.556 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-cepat-di-paradise-serpong-city-siap-huni-harga-nego-oleh-irfan-fahreza-21588345,"Paradise Serpong City, Serpong, Tangerang Selatan, Banten",840 jt,2,1,50 m²,Rp 11.666.667 per m²
https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-mewah-di-bintaro-oleh-fajar-irgha-21436276,"Bintaro, Tangerang Selatan, Banten","8,8 M",6,5,400 m²,Rp 29.333.333 per m²
https://www.rumah.com/listing-properti/dijual-anggrek-loka-oleh-syahrial-hidayatsyah-17967081,"BSD, Tangerang Selatan, Banten","4,7 M",4,3,400 m²,Rp 14.242.424 per m²
https://www.rumah.com/listing-properti/dijual-rumah-cluster-starling-gading-serpong-tangerang-banten-oleh-yenny-21554760,"Cluster Starling, Serpong, Tangerang Selatan, Banten","2,6 M",5,4,144 m²,Rp 19.117.647 per m²
https://www.rumah.com/listing-properti/dijual-puri-madani-2-oleh-guntur-adi-wijaya-21492044,"Jl. Pondok Cabe Raya, Pondok Cabe, Tangsel, Pamulang, Tangerang Selatan, Banten","1,65 M",3,3,112 m²,Rp 14.347.826 per m²
https://www.rumah.com/listing-properti/dijual-villa-melati-mas-oleh-yulia-hwa-19443483,"Regensi melati mas, Serpong Utara, Tangerang Selatan, Banten","3,3 M",7,7,500 m²,Rp 13.750.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-cepat-di-pamulang-timur-siap-huni-harga-nego-oleh-irfan-fahreza-21588333,"Palm Village, Pamulang, Tangerang Selatan, Banten",840 jt,2,1,41 m²,Rp 11.666.667 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-cepat-10-menit-ke-mall-siap-huni-harga-nego-oleh-irfan-fahreza-21588324,"Camila Residence, Setu, Tangerang Selatan, Banten",770 jt,2,1,42 m²,Rp 9.506.173 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-sektor-9-pondok-pucung-indah-oleh-syamsul-bahrie-19491958,"Jl.Pondok Pucung Indah sektor 8 Bintaro, Bintaro, Tangerang Selatan, Banten",995 jt,3,2,140 m²,Rp 6.218.750 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-jaya-sektor-3a-oleh-syamsul-bahrie-21074105,"Jl.Bintaro Jaya Sektor 3A, Bintaro, Tangerang Selatan, Banten","7,5 M",5,4,500 m²,Rp 10.714.286 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-cepat-di-pusat-kota-bsd-siap-huni-harga-nego-oleh-irfan-fahreza-21588312,"Kencana Loka, BSD, Tangerang Selatan, Banten","1,755 M",4,2,76 m²,Rp 13.000.000 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-cepat-dekat-pintu-tol-pamulang-siap-huni-harga-nego-oleh-irfan-fahreza-21588251,"Villa Inti Persada, Pamulang, Tangerang Selatan, Banten","1,25 M",3,2,88 m²,Rp 8.223.684 per m²
https://www.rumah.com/listing-properti/dijual-rumah-secondary-2-lantai-siap-huni-dalam-cluster-area-graha-raya-bintaro-tangsel-oleh-raka-nugroho-21588247,"Bintaro, Tangerang Selatan, Banten","1,6 M",3,3,72 m²,Rp 17.777.778 per m²
https://www.rumah.com/listing-properti/dijual-rumah-di-jual-dekat-tol-pamulang-oleh-lukman-nulhakim-21306153,"Simpang lima, Pamulang, Tangerang Selatan, Banten",695 jt,2,1,45 m²,Rp 9.928.571 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-cepat-di-bintaro-siap-huni-harga-nego-oleh-irfan-fahreza-21588232,"Komplek Grand Bintaro Asri, Bintaro, Tangerang Selatan, Banten","1,3275 M",3,2,66 m²,Rp 17.700.000 per m²
https://www.rumah.com/listing-properti/dijual-siap-huni-fully-furnished-hanya-1-7-km-tol-pondok-aren-dan-1-4-km-stasiun-jurangmangu-bsdts1-oleh-rizka-daniati-basuki-21464400,"Prapatan Duren, Ciputat, BSD, Tangerang Selatan, Banten","1,48245 M",2,2,85 m²,Rp 24.707.500 per m²
https://www.rumah.com/listing-properti/dijual-siap-huni-fully-furnished-hanya-1-7-km-tol-pondok-aren-dan-1-4-km-stasiun-jurangmangu-pda1-oleh-rizka-daniati-basuki-21463101,"Prapatan Duren, Ciputat, Pondok Aren, Tangerang Selatan, Banten","1,4825 M",2,2,85 m²,Rp 24.708.333 per m²
https://www.rumah.com/listing-properti/dijual-siap-huni-fully-furnished-hanya-1-7-km-tol-pondok-aren-dan-1-4-km-stasiun-jurangmangu-cpt1-oleh-rizka-daniati-basuki-21463044,"Prapatan Duren, Ciputat, Tangerang Selatan, Banten","1,48245 M",2,2,85 m²,Rp 24.707.500 per m²
https://www.rumah.com/listing-properti/dijual-siap-huni-fully-furnished-hanya-1-7-km-tol-pondok-aren-dan-1-4-km-stasiun-jurangmangu-btrts1-oleh-rizka-daniati-basuki-21464370,"Prapatan Duren, Ciputat, Bintaro, Tangerang Selatan, Banten","1,48245 M",2,2,85 m²,Rp 24.707.500 per m²
https://www.rumah.com/listing-properti/dijual-serpong-park-oleh-yulia-hwa-19694052,". Jl. Lengkong Wetan, Lengkong Karya, Serpong, Serpong, Tangerang Selatan, Banten","1,4 M",3,2,110 m²,Rp 7.070.707 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-baru-2-lantai-di-villa-melati-mas-oleh-yulia-hwa-16025076,"Vmm, Serpong Utara, Tangerang Selatan, Banten","2,1 M",4,4,175 m²,Rp 17.948.718 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-2-lantai-bagus-dan-semi-furnish-di-residence-one-bsd-oleh-yulia-hwa-18319072,"Res1, Serpong Utara, Tangerang Selatan, Banten","1,7 M",4,4,140 m²,Rp 18.888.889 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-cepat-7-menit-ke-stasiun-siap-huni-harga-nego-oleh-irfan-fahreza-21588166,"Green Serpong Bintaro, Serpong, Tangerang Selatan, Banten","999,999999 jt",3,3,64 m²,Rp 13.888.889 per m²
https://www.rumah.com/listing-properti/dijual-dijual-baru-cluster-mewah-gading-serpong-pasadena-grand-residences-tangerang-selatan-oleh-dina-19768999,"Gading Serpong, Tangerang Selatan, Banten","4,8 M",4,3,194 m²,Rp 29.629.630 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-mewah-emerald-cove-gading-serpong-oleh-abadi-david-20050309,"Emerald Cove, Gading Serpong, Tangerang Selatan, Banten",20 M,5,5,600 m²,Rp 48.309.179 per m²
https://www.rumah.com/listing-properti/dijual-gading-serpong-sektor-8-oleh-sandra-wibowo-21588115,"Sektor * gading serpong, Serpong, Tangerang Selatan, Banten","1,45 M",3,1,90 m²,Rp 16.111.111 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-jaya-sektor-3-camar-bintaro-10502-oleh-rakhmat-siregar-21588102,"Jl. Camar, Bintaro, Tangerang Selatan, Banten",6 M,6,4,300 m²,Rp 16.853.933 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-oleh-boy-rizal-20042544,"Mandar, Bintaro, Tangerang Selatan, Banten","8,5 M",5,2,412 m²,Rp 23.611.111 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-jaya-sektor-3-camar-bintaro-10501-oleh-rakhmat-siregar-21588093,"Jl. Camar, Bintaro, Tangerang Selatan, Banten","8,5 M",6,4,510 m²,Rp 14.358.108 per m²
https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-di-pondok-aren-perumahan-sahid-mansion-oleh-santi-21468008,"jln.ceger Raya, Pondok Aren, Tangerang Selatan, Banten","1,2 M",2,1,45 m²,Rp 14.117.647 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-primary-di-graha-raya-oleh-santi-21410978,"Bintaro, Tangerang Selatan, Banten","1,85 M",4,4,120 m²,Rp 23.125.000 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-jaya-sektor-7-uville-bintaro-10498-oleh-rakhmat-siregar-21588078,"Jl. UVille Bintaro, Bintaro, Tangerang Selatan, Banten","1,69 M",2,1,41 m²,Rp 23.472.222 per m²
https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-di-area-bintaro-dalam-cluster-oleh-eko-zamora-21588070,"Serua, Bintaro, Tangerang Selatan, Banten","3,2 M",3,3,280 m²,Rp 21.333.333 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-jaya-sektor-9-rajawali-10487-oleh-rakhmat-siregar-21588066,"Jl. Rajawali, Bintaro, Tangerang Selatan, Banten","2,5 M",5,3,96 m²,Rp 26.041.667 per m²
https://www.rumah.com/listing-properti/dijual-komplek-kejaksaan-agung-ciputat-oleh-murni-hastuti-erawaty-20968034,"Cipayung Ciputat Tangsel, Ciputat, Tangerang Selatan, Banten","1,69 M",4,3,200 m²,Rp 11.575.342 per m²
https://www.rumah.com/listing-properti/dijual-rumah-mewah-2-lantai-di-pamulang-deket-pusat-kota-oleh-padil-21018713,"Jl Raya Pamulang Tangerang Selatan, Pamulang, Tangerang Selatan, Banten",700 jt,3,2,66 m²,Rp 11.666.667 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-semi-furnished-lokasi-strategis-di-bintaro-sektor-9-tangerang-selatan-oleh-melda-dahmin-21588033,"Bintaro, Tangerang Selatan, Banten","4,2 M",5,5,200 m²,Rp 21.761.658 per m²
https://www.rumah.com/listing-properti/dijual-rumah-asri-hook-di-bsd-5-menit-ke-pintul-tol-oleh-irfan-fahreza-21528752,"NusaLoka XIV, Serpong, Tangerang Selatan, Banten","1,395 M",2,1,43 m²,Rp 13.037.383 per m²
https://www.rumah.com/listing-properti/dijual-nara-village-oleh-jefry-s-suharmanto-21434999,"Nara Village, Jalan Proklamasi, Gading Serpong, Tangerang, Gading Serpong, Tangerang Selatan, Banten","3,8 M",3,3,116 m²,Rp 26.388.889 per m²
https://www.rumah.com/listing-properti/dijual-pavilion-residence-bsd-city-oleh-hendrik-wijaya-21587899,"Jl. Pavilion Residence, Serpong, Serpong, Tangerang Selatan, Banten","3,1 M",3,3,160 m²,Rp 22.794.118 per m²
https://www.rumah.com/listing-properti/dijual-dijual-unit-rumah-virginia-village-gading-serpong-oleh-sanny-sansan-18946725,"Gading Serpong, Tangerang Selatan, Banten",875 jt,2,1,60 m²,Rp 18.229.167 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-baru-belum-pernah-huni-mozart-gading-serpong-oleh-sanny-sansan-19833213,"Gading Serpong, Tangerang Selatan, Banten","6,5 M",6,5,280 m²,Rp 31.862.745 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-kawasan-scientia-cluster-edison-gading-serpong-oleh-sanny-sansan-19961838,"Gading Serpong, Tangerang Selatan, Banten","2,3 M",5,4,127 m²,Rp 19.166.667 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-cantik-full-furnished-di-martinez-symphonia-gading-serpong-oleh-sanny-sansan-19691373,"Gading Serpong, Tangerang Selatan, Banten","1,7 M",2,2,52 m²,Rp 32.692.308 per m²
https://www.rumah.com/listing-properti/dijual-gading-serpong-atlanta-oleh-sanny-sansan-17706733,"Gading Serpong, Tangerang Selatan, Banten","1,9 M",3,3,113 m²,Rp 23.750.000 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-cluster-agnesi-raya-gading-serpong-oleh-sanny-sansan-19400061,"Gading Serpong, Tangerang Selatan, Banten","1,95 M",3,3,90 m²,Rp 23.214.286 per m²
https://www.rumah.com/listing-properti/dijual-dijual-cepat-sutera-feronia-alam-sutera-oleh-sanny-sansan-19608775,"Alam Sutera, Tangerang Selatan, Banten","2,85 M",4,3,200 m²,Rp 27.941.176 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-taman-tirta-golf-bsd-2-lantai-ada-kolam-renang-oleh-sanny-sansan-19283803,"BSD, Tangerang Selatan, Banten",11 M,7,4,426 m²,Rp 12.895.662 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-di-askara-house-bsd-tangerang-oleh-sanny-sansan-19741564,"BSD, Tangerang Selatan, Banten","1,9 M",4,4,176 m²,Rp 24.675.325 per m²
https://www.rumah.com/listing-properti/dijual-pascal-summarecon-oleh-sanny-sansan-18460692,"Serpong Raya, Gading Serpong, Tangerang Selatan, Banten","5,5 M",4,4,235 m²,Rp 19.031.142 per m²
https://www.rumah.com/listing-properti/dijual-cluster-matinez-gading-serpong-oleh-sanny-sansan-18582309,"gading serpong, Gading Serpong, Tangerang Selatan, Banten","1,4 M",3,2,60 m²,Rp 23.333.333 per m²
https://www.rumah.com/listing-properti/dijual-cluster-thomson-oleh-sanny-sansan-20431481,"Pagedanga, Gading Serpong, Tangerang Selatan, Banten","2,2 M",2,2,73 m²,Rp 28.571.429 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-milano-village-gading-serpong-oleh-sanny-sansan-20325328,"Gading Serpong, Tangerang Selatan, Banten","1,5 M",2,3,1 m²,Rp 31.250.000 per m²
https://www.rumah.com/listing-properti/dijual-cluster-tesla-oleh-sanny-sansan-20431521,"Pagedangan, Gading Serpong, Tangerang Selatan, Banten","1,6 M",2,2,63 m²,Rp 24.242.424 per m²
https://www.rumah.com/listing-properti/dijual-dijual-sewa-fleekhauz-greenwich-park-bsd-oleh-sanny-sansan-20325304,"BSD, Tangerang Selatan, Banten","1,1 M",2,1,45 m²,Rp 27.500.000 per m²
https://www.rumah.com/listing-properti/dijual-wts-sektor-7-oleh-sanny-sansan-19785554,"Bintaro, Tangerang Selatan, Banten","2,2 M",5,3,100 m²,Rp 13.580.247 per m²
https://www.rumah.com/listing-properti/dijual-gading-serpong-oleh-sanny-sansan-17956557,"Gading Serpong, Tangerang Selatan, Banten","1,05 M",2,1,68 m²,Rp 14.583.333 per m²
https://www.rumah.com/listing-properti/dijual-dijual-sewa-fleekhauz-rumah-greenwich-park-bsd-oleh-sanny-sansan-20073955,"BSD, Tangerang Selatan, Banten","1,05 M",2,2,45 m²,Rp 26.250.000 per m²
https://www.rumah.com/listing-properti/dijual-summarecon-cluster-turquise-phg-oleh-sanny-sansan-18589811,"Pondok hijau Golf, Gading Serpong, Tangerang Selatan, Banten","2,45 M",3,2,97 m²,Rp 19.444.444 per m²
https://www.rumah.com/listing-properti/dijual-discovery-eola-hook-bagus-10090-oleh-tri-armawan-21470141,"Bintaro, Tangerang Selatan, Banten","5,5 M",4,3,185 m²,Rp 26.190.476 per m²
https://www.rumah.com/listing-properti/dijual-discovery-eola-bagus-siap-huni-10166-oleh-tri-armawan-21470277,"Bintaro, Tangerang Selatan, Banten","3,85 M",4,3,165 m²,Rp 25.666.667 per m²
https://www.rumah.com/listing-properti/dijual-bintaro-dekat-akses-tol-10393-oleh-tri-armawan-21471392,"Pondok Aren, Tangerang Selatan, Banten","1,45 M",3,3,112 m²,Rp 21.323.529 per m²
https://www.rumah.com/listing-properti/dijual-rumah-mewah-bsd-city-cluster-fontainebleau-oleh-helen-cecilia-21587864,"BSD, Tangerang Selatan, Banten",12 M,5,5,400 m²,Rp 30.379.747 per m²
https://www.rumah.com/listing-properti/dijual-rumah-modern-nyaman-idaman-keluarga-matera-residences-gading-serpong-oleh-netti-rismawati-21032301,"Jl. Boulevard iL Lago, Gading Serpong, Tangerang Selatan, Banten","6,3451 M",4,3,208 m²,Rp 39.167.284 per m²
https://www.rumah.com/listing-properti/dijual-caribbean-flamingo-lokasi-asri-nyaman-nan-aman-summarecon-serpong-oleh-netti-rismawati-21067765,"Jl. Flamingo Blvd, Gading Serpong, Tangerang Selatan, Banten","3,10865 M",4,3,158 m²,Rp 24.286.328 per m²
https://www.rumah.com/listing-properti/dijual-de-mansion-keren-siap-huni-lokasi-terbaik-bebas-banjir-alam-sutera-oleh-netti-rismawati-21072255,"Jl. Jalur Sutera, Alam Sutera, Tangerang Selatan, Banten","3,642 M",4,4,156 m²,Rp 26.014.286 per m²
https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-bintaro-oleh-rosy-21587804,"Bintaro, Bintaro, Tangerang Selatan, Banten","3,2 M",4,3,270 m²,Rp 17.777.778 per m²
https://www.rumah.com/listing-properti/dijual-dijual-rumah-2-lt-lebak-bulus-pinggir-jalan-raya-7-menit-tol-lebak-bulus-10-menit-stasiun-free-biaya-oleh-datu-meirina-17805663,"Cirendeu, Ciputat Timur, Tangerang Selatan, Banten","1,7 M",3,2,95 m²,Rp 24.285.714 per m²
https://www.rumah.com/listing-properti/dijual-lebar-10-fasilitas-lengkap-lokasi-strategis-oleh-bram-sivadjati-20170664,"BSD, Tangerang Selatan, Banten","1,9 M",3,3,102 m²,Rp 23.750.000 per m²
